date,Area_A_SSTA,Area_B_SSTA,Area_A_SSHA,Area_B_SSHA,SCSI,PC2
1997-06,302.9328401991086,302.4178653339573,-0.1330590106007067,0.041214101290963256,-0.9190699914108681,-1.4197294095378525
1997-07,302.37235252037743,302.8068749055271,-0.12787177561837457,0.06074369414101292,-0.9908721045204351,-1.189138409110277
1997-08,302.105442831006,301.3130796238269,-0.1273513250883392,0.046315292949354527,-0.9160337026287092,-1.3274977629096292
1997-09,302.16409434568925,301.83206526791156,-0.03934196113074205,0.03561668321747766,-0.421872201637262,-0.7859026632038517
1997-10,302.7033411582182,301.8345373612869,0.0046543286219081275,0.0158103277060576,-0.1024571658256217,-0.6576347290530067
1997-11,302.03524629010917,299.9589698105787,0.08719001766784452,-0.06713455809334658,0.725987854307754,-0.8682363538366077
1997-12,301.95532306657384,299.1122173900621,0.12963476148409894,-0.13031509433962266,1.2547794502384493,-1.1788086407979248
1998-01,301.9580009728423,299.3810316775775,0.09650185512367492,-0.11078788480635551,0.9911472335112105,-1.2299622636097927
1998-02,302.2614528093737,299.78390534711394,0.03683666077738516,-0.09265938430983119,0.6016888384667276,-1.4899590194953933
1998-03,303.0736704818758,300.7615016324096,0.04172561837455831,-0.0355746772591857,0.340381378378,-0.891471645032118
1998-04,303.46392292133737,302.1301451370149,-0.03029677561837456,-0.02039106256206554,-0.09619786176848494,-1.271336340963233
1998-05,304.1700995250565,303.4462307060167,-0.054697173144876335,-0.010792651439920555,-0.2664060190809867,-1.356134476027663
1998-06,304.1005213317779,303.58785012040903,-0.11566254416961132,0.03191598808341608,-0.7854289789424495,-1.3834633097960738
1998-07,303.7155151533658,303.92687453876806,-0.12528030035335688,0.0851793445878848,-1.1002305483452859,-0.929283801274484
1998-08,303.33884776649046,303.82014554332386,-0.10787389575971731,0.1292674280039722,-1.2338069754873473,-0.36684699470965354
1998-09,303.0884501923819,303.1733689407473,-0.087626722614841,0.1360245283018868,-1.16627165491122,-0.15140602001245773
1998-10,302.83922250848815,302.1321732937994,0.042892137809187283,0.10697338629592852,-0.3674167198268847,0.5218532338836713
1998-11,302.1412925024481,301.52409416613557,0.09965613957597173,0.019537735849056607,0.35448966642429885,0.0775293857202856
1998-12,301.16837850834384,300.34407538045957,0.16620777385159013,0.013352929493545183,0.71862994137442,0.5058536004600411
1999-01,300.7653780104725,299.62331877083227,0.152102871024735,-0.048814796425024835,0.9592467417517228,-0.21047827908930838
1999-02,300.9482267129594,298.93432535702146,0.1347166077738516,-0.09494865938430984,1.1031657838596645,-0.7929272746035144
1999-03,302.4372112710709,300.0468014071154,-0.00925136925795053,-0.022109036742800393,0.01776239772631734,-1.133545089896158
1999-04,302.92975209591594,301.57870859187767,-0.015910159010600708,0.03911658391261172,-0.3220871695102627,-0.5791472852465103
1999-05,303.65290980246573,302.5597378208792,-0.07119531802120142,0.0673537239324727,-0.7402246624851667,-0.7073267716486187
1999-06,302.9946255067808,302.81301656163475,-0.1376541519434629,0.10112562065541211,-1.2420095381115184,-0.8631100159150061
1999-07,302.4328452147417,302.5715734759114,-0.1630316696113074,0.12159354518371401,-1.4715254696261804,-0.8479774146328171
1999-08,302.28187373741537,302.2666124415018,-0.12803674911660778,0.13440367428003974,-1.3604617996222679,-0.46446433475633925
1999-09,302.3124535594126,302.1561615180144,-0.06282389575971732,0.1476332671300894,-1.1002181224569123,0.14533788326924973
1999-10,302.6040523076832,301.42755141718385,0.07292720848056539,0.09935104270109237,-0.1788924936504783,0.6675495119599045
1999-11,301.8812322077245,300.84059310451136,0.1370482332155477,0.044746772591857005,0.4154816760639094,0.6008517660311744
1999-12,300.1943113279689,299.99542403184773,0.23104810070671383,-0.04313445878848064,1.3260326017982966,0.4258866964976779
2000-01,300.5571357689216,298.65597453069245,0.153195406360424,-0.03571559086395234,0.8991377762982304,-0.07335925500061256
2000-02,300.90562398750575,298.5041027711153,0.1524881183745583,-0.04656911618669315,0.949932860873453,-0.1855158288274132
2000-03,301.95576312234476,299.1158385173018,0.09028131625441697,-0.017160675273088382,0.49127968100293984,-0.3530390337996766
2000-04,302.8304154530743,301.3547016049922,-0.039275088339222615,-0.020021151936444888,-0.14299785074431864,-1.3336975870063466
2000-05,303.705326577803,302.46823080654775,-0.0802874558303887,0.05225382323733863,-0.7101480130073874,-0.9229730662798579
2000-06,302.9113469577828,303.4408927884117,-0.12134147526501768,0.09292571996027806,-1.1192922785494508,-0.8239892923241463
2000-07,302.7634793952105,302.35856557391435,-0.10069319787985866,0.11113088381330685,-1.1070613249090893,-0.4927838239117228
2000-08,302.43437482534875,302.65457168209974,-0.13554651060070674,0.1643979145978153,-1.5482179973323276,-0.22409429302904454
2000-09,302.2080577235068,301.47214225725105,-0.027708038869257948,0.10060168818272096,-0.6889636039118878,-0.05997382777627523
2000-10,302.18118600533865,301.92850463799283,-0.013141166077738513,0.0925630585898709,-0.575793729469242,-0.03209860892668277
2000-11,301.5655092504809,300.37675748737905,0.21721713780918725,-0.0073815292949354515,1.0778008756962816,0.6765340404733973
2000-12,301.26866096183704,299.9543702034635,0.17355123674911663,-0.051327308838133065,1.079202030700763,-0.07755438775931452
2001-01,300.88282804897955,298.6548549286631,0.1506768992932862,-0.06851340615690169,1.050725007223682,-0.41508289809827786
2001-02,301.8164275319637,298.92319510836563,0.17189982332155476,-0.0748190665342602,1.1885412958332524,-0.32119621984955743
2001-03,301.7579191996948,299.85459773777757,0.05824964664310955,-0.04438927507447865,0.46723408369281627,-0.8568546832282887
2001-04,303.56827876863616,301.46493869943527,-0.002586572438162544,0.04496365441906653,-0.28465750437524656,-0.4235749216092122
2001-05,303.8007823445782,303.22542196328516,-0.08507234982332154,0.09185064548162862,-0.9323360966302736,-0.5679411566099101
2001-06,303.52237719888404,303.5751338610389,-0.1526367491166078,0.1452126117179742,-1.53772948143983,-0.5388006947382892
2001-07,302.81493464597963,302.44162795488853,-0.08585715547703181,0.17318430983118174,-1.3434456035845341,0.2277968552274956
2001-08,302.40558296814373,302.66631713697194,-0.09985300353356891,0.14788818272095333,-1.2868730426244483,-0.12437978065051507
2001-09,302.7603822292892,302.4103606357373,-0.03149624558303887,0.1259214498510427,-0.8346867588797151,0.1616913101574486
2001-10,302.48171696776205,302.08791858570373,0.064138648409894,0.12336901688182722,-0.3431317703983,0.8396246197615357
2001-11,301.7340607615693,300.6440280106311,0.21652985865724383,0.015267030784508438,0.960974717581082,0.8946729819433049
2001-12,301.3421940124179,299.1313021023128,0.23397751766784453,-0.06743972194637537,1.4623775180558034,0.20790536733975112
2002-01,300.49253698794104,298.02468454930715,0.15240825971731448,-0.12883982125124133,1.3614047056523124,-0.9968447867846991
2002-02,300.7330284519247,297.7916098542017,0.14486082155477034,-0.09487239324726912,1.153568926925427,-0.7175977068089493
2002-03,301.4894574298442,298.9306124788418,0.046238339222614847,-0.1039343594836147,0.705202321784655,-1.5319499297999732
2002-04,303.1972879215909,301.3182599710379,0.021200441696113074,-0.044180635551142,0.28071022286383984,-1.1271761275126726
2002-05,303.48171079264665,302.7639245577952,-0.018617579505300356,-0.027142204568023832,-0.003930102556523801,-1.252003049648285
2002-06,303.34850228261126,302.7084132386376,-0.10063418727915195,0.06297457795431977,-0.865681097335431,-0.9669093462149936
2002-07,302.8746629051491,302.613434068163,-0.10199372791519436,0.12158560079443895,-1.1659115909317461,-0.3993183625570333
2002-08,302.5773627298238,302.38205780765225,-0.09855786219081272,0.10739572989076465,-1.0776719063080826,-0.5138936219861091
2002-09,302.51933316005216,302.470933698127,-0.09246704946996469,0.1276813306852036,-1.1487352410977136,-0.26920959145629497
2002-10,302.9313862921437,302.2351477621609,0.042834363957597175,0.08063078450844091,-0.23582704636274246,0.2618336616899613
2002-11,302.5666306952358,300.9165349103433,0.15545026501766787,-0.012849255213505464,0.7959505865717532,0.16855571087852764
2002-12,302.15787276425,299.9314811425266,0.19016506183745582,-0.07016425024826216,1.256679121247588,-0.14104307718903794
2003-01,301.5076399169394,298.04213815987424,0.22505203180212016,-0.12107159880834162,1.686191020175838,-0.3862315301251924
2003-02,301.471887580152,298.04572492011647,0.14356002650176677,-0.08999424031777557,1.1226352738936611,-0.6790887961718779
2003-03,302.18394244318773,299.12036757869134,0.09147349823321556,-0.07583555114200596,0.7909919946103255,-0.9224896446993875
2003-04,303.6047276242499,301.230293627176,-0.02612963780918728,-0.01113545183714002,-0.12167227198893989,-1.1494904727607158
2003-05,303.4880790836895,302.72873400266184,-0.0533178445229682,0.030394041708043697,-0.46569353628393856,-0.9401170926910238
2003-06,303.23392023070153,302.418760231215,-0.12798785335689045,0.024231876861966234,-0.8086641976129065,-1.5497997942930715
2003-07,302.9093634891605,302.99202449955123,-0.14829196113074206,0.06572899702085402,-1.1180595424553845,-1.290135079022348
2003-08,302.6167296810385,302.23130088790293,-0.10306183745583039,0.05524141012909633,-0.8391200965697837,-1.0609638794840537
2003-09,302.38679103306265,302.31035608005476,-0.059939796819787984,0.044957696127110224,-0.5717549903167374,-0.8452817582483313
2003-10,302.4091363746835,301.537208443243,0.08652477915194347,0.02934260178748759,0.23966408929302482,0.07761322131642821
2003-11,302.39914140738074,300.46849900763624,0.19144271201413426,-0.03325670307845084,1.078305250118525,0.23205767479923653
2003-12,301.15953608345313,298.49198599479814,0.27937650176678447,-0.10644478649453823,1.8849293121025614,0.1572907078565632
2004-01,300.7387515832737,297.83332688453106,0.15867932862190814,-0.13339652432969218,1.4156117555545535,-0.9956456042126586
2004-02,300.92944778224125,297.87533096642,0.13086378091872794,-0.11596802383316783,1.1891065814170403,-1.0283890521861112
2004-03,301.9141054618639,298.57301949275114,0.08779946996466433,-0.09206117179741807,0.8538290026238474,-1.109396684200855
2004-04,303.4460646799113,300.7068238428711,-0.0258464222614841,-0.04851886792452831,0.06689809908001478,-1.515805568175807
2004-05,303.6491696023522,302.67796017654223,-0.04921099823321555,0.00879126117179742,-0.3369834908094623,-1.1228104383610693
2004-06,302.8394656022097,302.4325564414683,-0.10235287102473498,0.014910824230387289,-0.63366388040722,-1.4531920202068498
2004-07,302.6893256195253,302.7721693804797,-0.123864222614841,0.06780119165839127,-1.0061410347047743,-1.090127218143717
2004-08,302.1211524482902,302.7037288225977,-0.11895737632508833,0.06669136047666335,-0.9760197561580006,-1.0649900794909575
2004-09,302.6695640233189,302.1312271460658,-0.025754461130742052,0.09357894736842107,-0.6440254810466441,-0.11481760227924596
2004-10,302.5021557366134,300.96039645872224,0.15874116607773853,0.06109920556107249,0.44221780835915453,0.9214794552178046
2004-11,302.1189340448214,299.8464650766971,0.19519377208480568,-0.0018202581926514384,0.9397039719805627,0.5694270622247232
2004-12,301.3626841927661,297.8077558296261,0.19688162544169613,-0.11575114200595832,1.5185257891774138,-0.5409033005259676
2005-01,300.70332067490324,297.27339035390673,0.15429421378091873,-0.13410019860973188,1.397181368166268,-1.0348183935780673
2005-02,301.3779916468165,298.41408695562234,0.05533325971731449,-0.09317249255213506,0.6968570916833569,-1.3590326049691714
2005-03,301.80006629080833,298.35086723307785,0.08815101590106007,-0.08491618669314797,0.8198190237881776,-1.0364014902360819
2005-04,302.9612235509731,300.45596927986276,-0.011410733215547704,-0.05025203574975174,0.14784420993732084,-1.426757212072291
2005-05,303.4854912237711,302.9220845196684,-0.1366273409893993,0.01917070506454816,-0.8265783119240028,-1.6631910182956375
2005-06,303.17228249587527,302.6601100834073,-0.12834677561837457,0.0682785501489573,-1.0309718281766331,-1.118377789189593
2005-07,302.8735803550833,302.976478038772,-0.15708219964664313,0.10531489572989076,-1.360244886655118,-0.9646572160675447
2005-08,302.6929083702131,302.47434175359786,-0.1341773851590106,0.10101886792452831,-1.2240693726280134,-0.8386016030918947
2005-09,302.6644121578771,302.30929245089555,-0.06220936395759718,0.14245551142005958,-1.071220206845934,0.09883126368804404
2005-10,302.8431700283867,301.55796701052134,0.0586911219081272,0.10827169811320755,-0.2948220376319777,0.6507981387508966
2005-11,302.5518431231943,301.10463412773913,0.16658661660777385,0.046375571002979156,0.5552053669756338,0.8340624726633671
2005-12,300.9529780134687,299.39794677231964,0.20442159893992934,-0.04462055610724926,1.200172253001689,0.2154897513690607
2006-01,300.83517819146283,298.2891876735747,0.1460969081272085,-0.09508818272095335,1.16083745062608,-0.7106367848673041
2006-02,301.08645263889383,298.5302921151128,0.1654546378091873,-0.09127477656405164,1.238656961633506,-0.5307436199116858
2006-03,302.1526110472812,299.53031027459576,0.0349898851590106,-0.047253227408143,0.36512659139010845,-1.0560782635204762
2006-04,303.4538789141121,301.9132162558343,-0.007414266784452299,0.05011340615690169,-0.3346075696911774,-0.4083185007512467
2006-05,303.62685100081745,302.19691063843726,-0.03640092756183745,0.09702562065541212,-0.714579933908586,-0.15912259071794452
2006-06,303.0690831093967,302.93612484174696,-0.14807840106007067,0.15817785501489573,-1.5798169016895398,-0.3775219277228739
2006-07,302.51398341292577,302.6615033600906,-0.13257363074204948,0.1515844091360477,-1.469186652917217,-0.3285098412270288
2006-08,302.29079871837024,302.22431377021456,-0.12471634275618375,0.11925719960278056,-1.2680110956809594,-0.5893153379457676
2006-09,302.42513950282506,302.6781002209624,-0.050700441696113076,0.13335551142005958,-0.9680458068669681,0.09376577027259611
2006-10,302.4733140741167,301.54706625631883,0.06331263250883393,0.13114170804369416,-0.38617945773275175,0.9101484105606823
2006-11,302.4864341404874,300.87266176009666,0.12066921378091874,0.023984806355511413,0.43742401252717844,0.2758367599149466
2006-12,302.022769741378,299.5299527303817,0.2400220848056537,-0.015557199602780538,1.2328990686437147,0.7636232680436923
2007-01,300.86387521821644,298.3795872997696,0.1965372349823322,-0.0668017874875869,1.2717466274015004,-0.061060679264899595
2007-02,300.80965101000135,298.10945354232217,0.022279063604240285,-0.09619811320754716,0.5465251036367252,-1.631855855923478
2007-03,302.22263863998364,299.5204298922669,0.05191303003533569,-0.03252313803376366,0.3761056800907675,-0.7865044796447979
2007-04,303.10142496871333,300.8845604256556,0.05222632508833923,0.003087884806355512,0.19939474689157216,-0.43327013237505235
2007-05,303.36117281799426,302.50273477383735,-0.056581492932862194,0.04456127110228401,-0.5529576996268849,-0.8244988521406666
2007-06,303.5718672756149,303.49700988964184,-0.14158489399293286,0.1043382323733863,-1.2777712935998649,-0.8603490702952347
2007-07,302.9162280330827,303.5010475502958,-0.15676024734982333,0.1752222442899702,-1.7086100954549002,-0.2733839165274141
2007-08,302.4475316582449,302.86566457421014,-0.14932888692579505,0.1876219463753724,-1.7334830928537386,-0.09655656460653134
2007-09,302.5356780023792,302.76210756319233,-0.08769951413427564,0.15081857000993049,-1.2406994478045474,-0.006152349417684913
2007-10,302.47412217365803,301.6979977677623,0.03708427561837456,0.1226185700099305,-0.4748170540543124,0.6333315759949053
2007-11,301.8080485769878,300.0164595549145,0.21720022084805654,0.014944687189672293,0.9659444982658966,0.8964247800332744
2007-12,301.2018184195928,298.9830345595388,0.1910242932862191,-0.07268023833167826,1.2735764750059022,-0.15952016246491993
2008-01,300.9243273026876,298.4861563570495,0.17008118374558304,-0.058959285004965244,1.1000378570328564,-0.17827523465186582
2008-02,300.8950025268846,298.0234051361516,0.2094566254416961,-0.03198997020854022,1.1621466215134908,0.37697504960110856
2008-03,301.24024410327996,298.3711863443502,0.09083228798586572,-0.01607914597815293,0.48862355189669604,-0.338330413765632
2008-04,303.0224371459531,301.191069631215,0.02071731448763251,0.04962830188679246,-0.1913439228715401,-0.20628187707128892
2008-05,302.79660225178736,301.95256342626186,-0.04427570671378093,0.09917656405163854,-0.7647716855751056,-0.19581960413250768
2008-06,302.8839011415684,302.49781349549664,-0.12600887809187278,0.15553078450844093,-1.4560782767912732,-0.24135743802929327
2008-07,302.53894429811737,302.50652220305204,-0.07327570671378093,0.19833783515392256,-1.406385161464238,0.5681698644900773
2008-08,302.60665062473976,302.4392740585916,-0.06087124558303887,0.23120069513406158,-1.5088059964324854,0.9832138250270506
2008-09,302.56157280982836,302.84302029374345,-0.0671083480565371,0.2568779543197617,-1.6685787915899153,1.1903982090972076
2008-10,303.06908630019535,302.40909767621395,0.05683162544169612,0.2238406156901688,-0.8827036359847146,1.7760087267187608
2008-11,302.2358162885211,301.35670845166175,0.23479770318021206,0.12986176762661372,0.4787336187615007,2.158255168479717
2008-12,300.8666146308914,299.2745247604358,0.2634389134275618,0.04562204568023833,1.0438491692199474,1.5386733053886072
2009-01,300.13477964160995,297.7638223620084,0.22848418727915193,-0.05144687189672294,1.3548113024895942,0.3251221769884859
2009-02,301.17628972548295,298.83018901232754,0.07010097173144879,-0.029058689175769613,0.44981586832348985,-0.6186501569118051
2009-03,302.3114226711669,300.30695632631574,0.05749469964664311,0.029208937437934457,0.09500003275430989,-0.13712665548886485
2009-04,302.93366931642316,300.80737209238504,0.02691908127208481,0.06207646474677259,-0.22261524113586265,-0.03801666372202184
2009-05,303.3367955177207,301.51694744656015,-0.01598255300353357,0.07880615690168818,-0.521147413093172,-0.1885561080356093
2009-06,303.296371224695,302.0429856314854,-0.07158608657243817,0.12198818272095333,-1.0156973311890323,-0.17180089298087148
2009-07,302.83571689960996,302.61800759453297,-0.1121332597173145,0.1668448857994042,-1.4432545597243358,-0.027851459770082805
2009-08,302.8263365703716,302.94084089732064,-0.07386581272084806,0.18785412115193645,-1.3568548145809094,0.4605191154468331
2009-09,302.52718522099207,302.520345697069,-0.07118913427561838,0.17154885799404174,-1.261825564118925,0.3195162139169188
2009-10,302.4369891443093,301.14983276815707,0.04985441696113074,0.14530079443892752,-0.5244398927447093,0.9507382204243566
2009-11,302.2593042928158,300.3381558286954,0.23637906360424027,0.03562621648460775,0.9584216021131982,1.241230792148041
2009-12,301.41379470536225,299.1330987283374,0.20148639575971733,-0.028285600794438925,1.1037001029886402,0.3548846398930083
2010-01,301.319243081243,298.41258482637363,0.18711263250883395,-0.048549652432969215,1.1331886401565598,0.049518561047090986
2010-02,301.8398373181218,299.0903585131774,0.0798124116607774,-0.038700794438927516,0.5467054769777175,-0.6422725502586942
2010-03,302.6449429006819,299.83271542691926,0.10563661660777386,-0.0005339622641509434,0.48491461075808073,-0.07630129605067
2010-04,303.65565555073977,300.89619979791297,0.06847283568904594,-0.02027785501489573,0.39770546480524815,-0.5440885657758804
2010-05,304.22901881552366,302.8893723349361,-0.012289752650176679,0.05671529294935452,-0.39206671395489817,-0.3791032759547747
2010-06,303.81847993517533,303.19180887998624,-0.08591810954063606,0.1288103277060576,-1.121601393417226,-0.20993747261859702
2010-07,303.35748710847975,303.32128482898395,-0.09439430212014134,0.19349285004965242,-1.487855699181176,0.3651654474304287
2010-08,303.135956204508,303.1325588892308,-0.05837813604240283,0.22282005958291956,-1.4543687914620378,0.9189551086821742
2010-09,303.32255472327535,302.74754568689093,-0.015902694346289756,0.21040168818272095,-1.1795540215818001,1.108847462611207
2010-10,302.83544737873177,301.79278687687423,0.11965887809187281,0.1665847070506455,-0.281531582616506,1.6736687176011424
2010-11,302.02476955902097,300.4992568920307,0.242815371024735,0.04107606752730884,0.9633600964018826,1.3422549905234165
2010-12,301.60565238212695,299.8825260721013,0.25053555653710247,0.040594339622641515,1.00442131662219,1.3942648553630264
2011-01,300.7746882226308,298.265240458694,0.29360432862190816,0.008620158887785502,1.3801086782213154,1.3958052848466695
2011-02,300.8347838062409,297.84905798707166,0.17782539752650173,-0.04569324726911618,1.0723939625045067,0.009389504745652219
2011-03,301.21609026215873,298.4966766845799,0.1992600706713781,-0.02317030784508441,1.0669457775414803,0.38892617132354346
2011-04,301.77610833030644,299.34685474227365,0.08243414310954063,-0.025514101290963258,0.4938141335932563,-0.4930490652942516
2011-05,303.2866180855632,302.20346873623754,-0.05105587455830389,0.02709245283018868,-0.43784070448412254,-0.9560233097069774
2011-06,302.8625258526723,302.5227876167445,-0.11154606890459363,0.10386454816285998,-1.1250165886803092,-0.6441782755497021
2011-07,302.6313366439622,302.2759783983435,-0.0823767667844523,0.1354385302879841,-1.1370551326423672,-0.1185842694942588
2011-08,302.5923523455983,302.80987663844286,-0.06458202296819789,0.13509185700099308,-1.0462337980452852,0.008822406393003131
2011-09,302.2398091524025,302.4637666985062,-0.06103842756183746,0.133598411122145,-1.0210168698781137,0.0201568732101313
2011-10,302.08751247436703,300.7987573484615,0.11613962014134277,0.04836643495531281,0.29268582731984144,0.48280649491630956
2011-11,302.04142667998536,300.67856595446665,0.21853878091872794,0.03410029791459782,0.8767470386741822,1.095035750017306
2011-12,301.06980771500963,299.10721956389074,0.30264293286219085,0.013454816285998017,1.4011548875995066,1.509898524735534
2012-01,300.78438529734524,298.5318446470861,0.2062685070671378,-0.04437229394240318,1.2081755505954594,0.23151432337170752
2012-02,301.4050613277605,299.32665844730286,0.1778154593639576,0.007018768619662363,0.8084521655513599,0.528770328660427
2012-03,302.4602155950955,300.5313653904846,0.156965945229682,0.05273296921549157,0.4752143940408831,0.8259828232460911
2012-04,303.34030074817343,301.7346558920938,0.004808524734982333,0.03882999006951341,-0.21692849677102408,-0.42965239814233164
2012-05,303.28301905970216,303.1443637369756,-0.058675662544169616,0.09875412115193645,-0.8347472763180042,-0.30584785952387844
2012-06,302.7585271687355,302.23464692535566,-0.08505728798586573,0.17364657398212513,-1.3417554607611288,0.23823271396087825
2012-07,302.48111375282684,302.443449341092,-0.08547128975265018,0.20952413108242304,-1.5234418082034864,0.588746715830154
